	Cell Line HMS LINCS ID	Cell Line Name	Protein HMS LINCS ID	Protein Name	Ligand Concentration	Conc unit	Measured pAkt:10min log10(a.u.)	Measured pAkt:30min log10(a.u.)	Measured pAkt:90min log10(a.u.)	Measured pErk:10min log10(a.u.)	Measured pErk:30min log10(a.u.)	Measured pErk:90min log10(a.u.)	Control pAkt (a.u.)	Control pErk (a.u.)
27	50211	HCC1806	200852.0	BTC	100.0	ng/ml	4.29118205922	4.23224064481	4.18502922594	4.79192863191	4.62803772486	4.50653789413	3.90734330881	3.79432112839
28	50212	HCC1937	200852.0	BTC	1.0	ng/ml	4.10291164679	3.8177434797	3.88364820742	4.55459707211	4.40421536448	4.39785522611	3.35104530216	2.62878421355
29	50212	HCC1937	200852.0	BTC	100.0	ng/ml	4.24544551971	4.11041494736	3.7937540756	4.60073574317	4.48053061347	4.14415356332	3.35104530216	2.62878421355
30	50213	HCC1954	200852.0	BTC	1.0	ng/ml	3.78778879887	3.80658645976	3.84284934556	4.5804600432	4.53341289907	4.50537070668	3.49286175912	3.81323094361
31	50213	HCC1954	200852.0	BTC	100.0	ng/ml	4.07761481962	4.00695265002	4.12489051639	4.63766051175	4.55068001681	4.48717212748	3.49286175912	3.81323094361
32	50214	HCC202	200852.0	BTC	1.0	ng/ml	4.7769872956	4.78173748566	4.77352383678	4.42397878673	4.47269595095	4.37001418793	4.72998614978	3.54027027154
33	50214	HCC202	200852.0	BTC	100.0	ng/ml	4.84997210251	4.83458050482	4.82967922696	4.70058911576	4.56071480887	4.24662355788	4.72998614978	3.54027027154
34	50216	HCC38	200852.0	BTC	1.0	ng/ml	3.91747053352	3.89678247482	3.83727200763	4.5676327074	4.48334536536	4.35862708995	3.50743702069	2.84395247473
35	50216	HCC38	200852.0	BTC	100.0	ng/ml	4.1476475764	3.95252117848	3.69627721234	4.70599927137	4.46068303177	3.87610850243	3.50743702069	2.84395247473
36	50219	HCC70	200852.0	BTC	1.0	ng/ml	4.46626014687	4.46254584251	4.48628173055	4.40732589992	4.15014999936	4.15800664711	3.99103920023	2.70533933577
37	50219	HCC70	200852.0	BTC	100.0	ng/ml	4.57239306896	4.63620209072	4.52334511814	4.60701794599	4.21366021409	3.84371739709	3.99103920023	2.70533933577
38	50238	Hs 578T	200852.0	BTC	1.0	ng/ml	4.52757160871	4.42088979751	4.32076096982	4.64528432456	4.46313096232	4.27973812693	3.57767811586	3.63801456835
39	50238	Hs 578T	200852.0	BTC	100.0	ng/ml	4.9180444249	4.82306982102	4.38678694908	4.82279863035	4.65592046922	4.11833695916	3.57767811586	3.63801456835
40	50327	MDA-MB-134-VI	200852.0	BTC	1.0	ng/ml	2.92542606595	2.92542606595	2.92542606595	3.30800683569	3.34854901202	3.00693602395	2.92542606595	3.16092149777
41	50327	MDA-MB-134-VI	200852.0	BTC	100.0	ng/ml	2.92542606595	2.92542606595	2.92542606595	3.14585123986	3.05550370816	3.13778913752	2.92542606595	3.16092149777
42	50328	MDA-MB-157	200852.0	BTC	1.0	ng/ml	3.47113381044	3.37049310456	3.02935617679	4.15667506031	4.25769695401	4.14449845631	3.02935617679	2.4021874171
43	50328	MDA-MB-157	200852.0	BTC	100.0	ng/ml	3.68970709061	3.38789342264	3.02935617679	4.38479760835	4.18882387506	3.52003498876	3.02935617679	2.4021874171
44	50329	MDA-MB-175-VII	200852.0	BTC	1.0	ng/ml	4.09159187267	4.16856592223	4.04741280701	4.47565005408	4.51097130758	4.47756191237	4.10201687803	4.3688720348
45	50329	MDA-MB-175-VII	200852.0	BTC	100.0	ng/ml	4.13350825121	4.1298311438	3.99036216752	4.51048043761	4.58816380909	4.56122564091	4.10201687803	4.3688720348
46	50331	MDA-MB-361	200852.0	BTC	1.0	ng/ml	3.46348208042	3.4452239124	3.2910610051	3.5845682121	3.20354497628	2.22055261987	3.26566081019	2.39855106522
47	50331	MDA-MB-361	200852.0	BTC	100.0	ng/ml	3.81079210141	3.91026145198	3.96384683074	3.64252337849	3.33874247597	2.67029317746	3.26566081019	2.39855106522
48	50332	MDA-MB-415	200852.0	BTC	1.0	ng/ml	4.42533065432	4.60016686388	4.57548125263	3.86359055287	3.78688509615	3.5314123627	4.39410824228	1.9022857981
49	50332	MDA-MB-415	200852.0	BTC	100.0	ng/ml	4.63532822747	4.64835731737	4.66530374199	4.13848799972	3.90941122245	3.73341082767	4.39410824228	1.9022857981
50	50333	MDA-MB-436	200852.0	BTC	1.0	ng/ml	3.97288171446	3.98502590313	3.86443625968	4.22892614751	4.27961244853	4.21111463845	3.58954403328	3.37300161297
51	50333	MDA-MB-436	200852.0	BTC	100.0	ng/ml	4.04242377817	4.01976189093	3.90644300929	4.32074810447	4.32502226603	4.12203478069	3.58954403328	3.37300161297
52	50334	MDA-MB-453	200852.0	BTC	1.0	ng/ml	3.92800865572	3.87882718784	3.74224250578	3.87073079075	3.72188634232	3.20720848004	3.79969142791	3.30972063602
53	50334	MDA-MB-453	200852.0	BTC	100.0	ng/ml	4.27878841169	4.22435348084	4.28894657797	3.70838511823	3.51665143466	3.50029316001	3.79969142791	3.30972063602
54	50335	MDA-MB-468	200852.0	BTC	1.0	ng/ml	4.61498599488	4.60058483971	4.53713674215	4.53548377542	4.43767317543	4.39379468147	4.32808310136	3.54806643359
55	50335	MDA-MB-468	200852.0	BTC	100.0	ng/ml	4.73540929356	4.76189171083	4.7310262677	4.74411834598	4.6912356172	4.46987882387	4.32808310136	3.54806643359
56	50541	T47D	200852.0	BTC	1.0	ng/ml	4.29764256827	4.28532914322	4.31516027112	4.56290724788	4.52608612368	4.5277149859	3.76587462813	2.98947028598
57	50541	T47D	200852.0	BTC	100.0	ng/ml	4.55495982062	4.50235120742	4.4691112233	4.61240361909	4.55680091742	4.42104844802	3.76587462813	2.98947028598
58	50556	UACC-812	200852.0	BTC	1.0	ng/ml	3.57063854419	3.59789156107	3.62075591407	4.46953139784	4.48682111148	4.53252674139	3.58664018187	4.4136707513
59	50556	UACC-812	200852.0	BTC	100.0	ng/ml	4.03786065503	4.26684778826	4.63215503347	4.67794965465	4.68075042452	4.69022535404	3.58664018187	4.4136707513
60	50557	UACC-893	200852.0	BTC	1.0	ng/ml	4.56106891773	4.50142042583	4.52354898697	3.81997301702	3.77763623379	3.69117223338	4.48535528683	3.31661983265
61	50557	UACC-893	200852.0	BTC	100.0	ng/ml	4.50810755468	4.66946644926	4.39513732459	3.76484940207	3.93223595379	3.50011594276	4.48535528683	3.31661983265
62	50574	ZR-75-1	200852.0	BTC	1.0	ng/ml	4.2200027196	4.03724477343	3.85736223252	4.70315663993	4.55800260444	4.40018339821	3.60962567303	2.98148154722
63	50574	ZR-75-1	200852.0	BTC	100.0	ng/ml	4.64681467038	4.44757506396	4.27800242225	4.88610343823	4.49967303654	3.83393730599	3.60962567303	2.98148154722
64	50575	ZR-75-30	200852.0	BTC	1.0	ng/ml	3.92268155934	3.93828139824	4.03974599956	4.30351457446	4.23471866745	4.27877510943	3.85149824544	4.22718736459
65	50575	ZR-75-30	200852.0	BTC	100.0	ng/ml	4.67063165624	4.8069218275	4.96500184665	4.37902045813	4.4355315231	4.50179350308	3.85149824544	4.22718736459
66	50576	184B5	200852.0	BTC	1.0	ng/ml	4.25750410221	3.92316762169	3.80964885369	4.56763733809	4.55273329458	4.42725198789	3.72661760306	3.89756974964
67	50576	184B5	200852.0	BTC	100.0	ng/ml	4.52012919258	4.2677979519	4.06435580569	4.59559313364	4.5249995473	4.3785590143	3.72661760306	3.89756974964
68	50578	HCC1187	200852.0	BTC	1.0	ng/ml	4.38354375728	4.38565141643	4.47765428453	4.23088386658	4.16070113301	4.19157823796	4.14477991173	2.39500120587
69	50578	HCC1187	200852.0	BTC	100.0	ng/ml	4.7752981898	4.67168204836	4.52830824913	4.41745403873	4.35531870188	4.1693491497	4.14477991173	2.39500120587
70	50579	HCC1500	200852.0	BTC	1.0	ng/ml	3.51576936214	3.09490450803	3.09490450803	3.48815064295	3.48815064295	3.48815064295	3.29459891923	3.48815064295
71	50579	HCC1500	200852.0	BTC	100.0	ng/ml	3.09490450803	3.09490450803	3.2729496169	3.87075266405	3.48815064295	3.48815064295	3.29459891923	3.48815064295
72	50583	MCF 10A	200852.0	BTC	1.0	ng/ml	4.02110247286	3.85416376428	3.73895075589	4.36989225445	4.19826865953	3.93735823689	3.53198802041	3.34901512268
73	50583	MCF 10A	200852.0	BTC	100.0	ng/ml	4.40084521959	4.04583397177	3.95275554823	4.41001934842	4.08888625583	4.02202267526	3.53198802041	3.34901512268
74	50584	MCF 10F	200852.0	BTC	1.0	ng/ml	3.66063062999	3.54429369476	3.52246144844	4.38189001539	4.10779604122	4.0661829015	3.29738206154	2.61004767422
75	50584	MCF 10F	200852.0	BTC	100.0	ng/ml	3.84808604452	3.54338268349	3.6052055673	4.47948942164	4.12734803238	3.84102930621	3.29738206154	2.61004767422
76	51089	MCF12A	200852.0	BTC	1.0	ng/ml	3.43533734017	3.40932586961	3.0799022998	3.95097399727	4.05209417081	4.09026147506	3.29460178425	3.8111076869
77	51089	MCF12A	200852.0	BTC	100.0	ng/ml	3.52232410121	3.35075181782	3.35819877212	4.35335901927	4.27702159121	4.26993892756	3.29460178425	3.8111076869
78	50029	MCF7	200863.0	EFNA1	1.0	ng/ml	2.94895500641	2.94895500641	2.94895500641	2.39581197208	2.39581197208	2.39581197208	3.11238411199	2.39581197208
79	50029	MCF7	200863.0	EFNA1	100.0	ng/ml	2.94895500641	2.94895500641	3.30314657528	2.39581197208	2.39581197208	3.00989261459	3.11238411199	2.39581197208
80	50057	SK-BR-3	200863.0	EFNA1	1.0	ng/ml	3.99429396328	3.98785035425	3.99891416697	3.33706132519	3.33706132519	3.54572438307	3.98253250019	3.3860141044
81	50057	SK-BR-3	200863.0	EFNA1	100.0	ng/ml	4.02531192896	3.95645168641	3.93182447608	3.33706132519	3.33706132519	3.33706132519	3.98253250019	3.3860141044
82	50058	MDA-MB-231	200863.0	EFNA1	1.0	ng/ml	3.28679474634	2.73804528133	3.35236063883	1.49948088123	1.49948088123	1.49948088123	3.08650967202	2.45109838573
83	50058	MDA-MB-231	200863.0	EFNA1	100.0	ng/ml	3.26341495997	3.12578500294	3.53164161926	2.19576408712	1.49948088123	2.70883460012	3.08650967202	2.45109838573
84	50091	AU565	200863.0	EFNA1	1.0	ng/ml	3.92284753103	3.86192265305	3.94146526776	4.00010947184	3.95480971352	3.93899978545	3.96709252386	3.98127061579
85	50091	AU565	200863.0	EFNA1	100.0	ng/ml	4.01006115627	3.95589575785	4.08962180962	4.11356602038	3.94317377143	4.0549774945	3.96709252386	3.98127061579
86	50105	BT-20	200863.0	EFNA1	1.0	ng/ml	3.87524270267	3.90069270014	3.95295814053	2.72492109582	2.72511006053	3.18051495948	3.89252161597	2.62108068491
87	50105	BT-20	200863.0	EFNA1	100.0	ng/ml	3.88801546481	3.901646602	4.00689345147	3.06598879694	2.49869366687	3.20326874609	3.89252161597	2.62108068491
88	50106	BT-474	200863.0	EFNA1	1.0	ng/ml	4.32868001906	4.32121727702	4.38797062705	3.94417613963	3.93436213208	3.93869005729	4.32148771993	3.89930232186
89	50106	BT-474	200863.0	EFNA1	100.0	ng/ml	4.23070201575	4.25947496912	4.32216628689	4.01971441514	3.92860618831	3.91911754336	4.32148771993	3.89930232186
90	50107	BT-483	200863.0	EFNA1	1.0	ng/ml	3.56049545442	3.41878636927	3.37177896831	2.45020598474	2.45020598474	2.45020598474	3.48765215163	2.53222041631
91	50107	BT-483	200863.0	EFNA1	100.0	ng/ml	3.55656275818	3.33648194834	3.5992753987	2.62711893507	2.45020598474	2.77987486991	3.48765215163	2.53222041631
92	50108	BT-549	200863.0	EFNA1	1.0	ng/ml	4.06269759269	4.00388260078	4.02651046653	3.43043112137	3.51926987523	3.52711630504	3.99393549229	3.37862970508
93	50108	BT-549	200863.0	EFNA1	100.0	ng/ml	3.94940269371	3.98016182605	4.01031955034	3.44357400307	3.48360155928	3.5084486431	3.99393549229	3.37862970508
94	50131	CAMA-1	200863.0	EFNA1	1.0	ng/ml	3.80968587737	3.6577773873	3.62091625064	1.84641752959	1.84641752959	2.25670812695	3.75351036401	1.88562126646
